id,orden_id,tipo,tecnico_id,at,meta,payload,created_at,cierre_token
aecffc6a-26fe-4faf-8747-8951ae304892,b6221bac-36eb-41c7-b3cd-7d843e5d6c61,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 20:08:54.163011+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 20:08:54.163011+00,
33ab0f9f-7bac-4c76-88d4-57c40c72ad78,e683b235-0165-4435-b7e8-355bc69cf990,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 19:40:31.864031+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 19:40:31.864031+00,
5bdee621-8adc-4640-98dd-fa1f68a4474d,8696ed5d-f9b7-4ed8-bcf4-c536aefb7d93,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 19:40:32.122664+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 19:40:32.122664+00,
b52e5d84-764e-42b8-9458-79ba0f95f0ed,2b9975af-ca74-47fd-90da-25d667d7d53b,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 20:13:08.780142+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 20:13:08.780142+00,
2003ccd0-4b87-4fa2-bf8a-df4d34d80ff1,92432928-edba-40b9-b071-b0b5813444c5,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 20:13:08.862622+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 20:13:08.862622+00,
63967ffe-18a5-4345-86c6-068b6773881f,4867c94e-d34b-4e90-bbf1-ca2435deaf3c,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 19:54:10.147995+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 19:54:10.147995+00,
06268ffd-7eee-4204-8cad-d8f6a524d8e3,64a6300c-cdb0-4a80-ad7b-b65c9ad89171,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 19:54:10.242252+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 19:54:10.242252+00,
e13b9763-492b-47ab-8973-d36248f7d788,caac6262-25fd-4ad4-b984-81726b4680df,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 20:16:46.591768+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 20:16:46.591768+00,
56da6ef9-0a60-4ace-8a08-55c6a9eae577,1f0f0d48-c9fa-4786-b059-bd3ef216d373,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 20:16:46.676291+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 20:16:46.676291+00,
2094cddb-d630-4983-9d02-ce80409f3ecd,64e7ea7a-23e8-4782-ba37-d6af63d79c1e,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 20:19:47.717553+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 20:19:47.717553+00,
85209161-f5d6-4645-8258-170ce9ca377b,44833598-604a-46b2-8541-87adbbad69d1,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 20:19:47.807713+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 20:19:47.807713+00,
52e846db-9e44-439c-bd12-461bf119dfa1,34eaa0c5-c88c-4381-8ded-dc6d329e5492,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:42:50.143489+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:42:50.143489+00,
2da9ee33-b81b-4cce-8c22-6355bdc8c67d,09df66a8-6d5a-4875-8ae7-f41bda6db617,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:42:50.23544+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:42:50.23544+00,
578edf8c-28a6-493b-a258-0ea5f65e585c,b8e03575-72e8-4026-b4bd-d258c36d07e4,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:44:24.685052+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:44:24.685052+00,
fd3c4272-612f-4490-bb41-b131426bd36d,45716bff-9c19-4e56-8b10-6bfb3e687f1c,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:44:24.772415+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:44:24.772415+00,
b51982e1-e680-4543-a83f-ed91424e09db,b113b9da-3097-4dd1-87b3-2a7de4089dac,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:52:33.13956+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:52:33.13956+00,
af520a4f-23ce-4dd4-8fb9-972532666b10,cedb3c9b-cb78-4941-a9f8-36a408858a05,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:52:33.185715+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:52:33.185715+00,
d94b5664-68cb-4921-af4c-a24964eb6fb3,318be448-2e24-4f6e-b4cd-4a524ad76c79,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 22:03:13.578444+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 22:03:13.578444+00,
ac10d4a8-d69a-4e61-b727-ae5a52063c39,6d938c3c-7cae-4510-ba1b-2168c3ab437d,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 22:03:13.664517+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 22:03:13.664517+00,
0ef1cc3e-829a-4aae-b498-9f9fb6568338,255544e9-23ea-41a6-9b1e-07f1a5f31d45,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 22:03:29.495294+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 22:03:29.495294+00,
3a801795-ab02-4cdb-a5e7-abc34b8b65f9,c4fe82d6-0836-421a-8196-fad1bb8e6470,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 23:12:03.939735+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 23:12:03.939735+00,
41aeee15-4bfa-4768-9c0f-99e44e84ba42,2b4ebbeb-7058-4a2c-9abe-322113e59f2b,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 23:23:39.250045+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 23:23:39.250045+00,
e3ebb759-bb70-4262-a3e5-8dd5e68b9bc1,8cd894de-269f-421e-a06d-43c35b7c5eeb,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 23:31:31.403841+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 23:31:31.403841+00,
789c7b9a-f61c-42a0-8cf7-933a5375897b,61768f8a-0b2a-400a-858e-48e920970f71,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 23:33:16.982828+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 23:33:16.982828+00,
3cd539ee-7ee8-4261-803b-4da63f19bc9b,d86d4274-0267-4df6-b704-577361a8a7a3,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-22 19:10:36.596679+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 19:10:36.596679+00,
56bde3b6-6014-4a15-98b4-1480466ab520,07074742-4f9f-49a5-894b-c3ef6f192d00,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-22 19:21:02.562681+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 19:21:02.562681+00,
b714224e-ce84-4fec-a985-68de2ae8a74b,6e4068b3-386a-413f-9299-c5a43c2e9f7f,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-22 19:21:41.480149+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 19:21:41.480149+00,
53f331f7-76e1-4362-8dab-c6db160d1935,cba15e54-8dde-4ba5-ab7c-f3cb2b0b60bb,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-22 19:21:41.91489+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 19:21:41.91489+00,
b1dea465-31ae-4a14-a2da-e56bdaf5e196,3d4de651-9082-4d6c-b834-c6e58aa3b275,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-22 21:13:47.128124+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 21:13:47.128124+00,
c873ff4f-9699-40b7-af93-228c00ff18b8,515a2450-aef4-486e-8b28-c8c13336e532,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-22 20:52:35.685198+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 20:52:35.685198+00,
61a131fc-5bf3-4746-96be-30a6a7740d5a,30e006a1-ee23-4756-a16f-676c7685accd,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-22 21:40:06.546859+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 21:40:06.546859+00,
a60b10ea-88da-4d0a-a108-9fe1060dbfbf,540b05b2-2658-4ba9-a035-889754c1364c,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-22 21:45:15.814546+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 21:45:15.814546+00,
3f243e94-d442-41db-985b-89c347ca2df9,48e099fb-e490-4587-8792-2d8b71b24d4a,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-22 21:49:06.413054+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 21:49:06.413054+00,
5a4f9e9e-8217-464f-a49e-a665e0854d28,31540579-55c3-46c0-821f-c26f0f45b2f0,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-23 23:04:55.046668+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-23 23:04:55.046668+00,
8231871e-81e9-4987-afd7-45fa37af2895,425882e8-ff40-4c9e-978b-f19a76af3df8,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-23 23:23:46.78348+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-23 23:23:46.78348+00,
45532395-d4f0-4371-b498-1be94c0eb587,3ba51f97-928c-47a1-bbe3-8344efea5dc4,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-23 23:31:14.263383+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-23 23:31:14.263383+00,
22724e16-9540-43f1-99ba-ea0f14b6b141,e683b235-0165-4435-b7e8-355bc69cf990,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 19:40:31.9065+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 19:40:31.9065+00,
9ee96c28-e6df-442e-956c-ab939f2a45a7,8696ed5d-f9b7-4ed8-bcf4-c536aefb7d93,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 19:40:32.173619+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 19:40:32.173619+00,
9e9b1918-5142-4a24-9e12-26c2eb9e38c3,64e7ea7a-23e8-4782-ba37-d6af63d79c1e,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 20:46:25.539222+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 20:46:25.539222+00,
d5269bef-d36b-471e-b383-b10919ea3486,44833598-604a-46b2-8541-87adbbad69d1,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 20:46:25.714469+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 20:46:25.714469+00,
afd81efd-d543-4938-a3e4-95ea84bcc4a5,8176619e-507c-4773-96b5-714e14cce151,cerrar,,2025-09-22 19:54:47.70344+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-22 19:54:47.70344+00,
d7104f56-7daf-46ca-bbd2-6f75e5568947,34eaa0c5-c88c-4381-8ded-dc6d329e5492,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:42:50.192022+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:42:50.192022+00,
37fbb246-a789-44a7-8af2-c3758835dc2e,09df66a8-6d5a-4875-8ae7-f41bda6db617,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:42:50.354928+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:42:50.354928+00,
16f830e6-ccb2-4923-b865-a14e6ca8d10c,b8e03575-72e8-4026-b4bd-d258c36d07e4,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:44:24.728243+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:44:24.728243+00,
252d0ee7-2470-4e87-8728-45734ae04b54,45716bff-9c19-4e56-8b10-6bfb3e687f1c,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:44:24.814693+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:44:24.814693+00,
a789e3b1-11fe-4ad1-87d6-a0a64d0eb754,b113b9da-3097-4dd1-87b3-2a7de4089dac,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:52:33.157158+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:52:33.157158+00,
83f76b5b-cd87-415d-bb54-6a8cf3217fbb,cedb3c9b-cb78-4941-a9f8-36a408858a05,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 21:52:33.2024+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 21:52:33.2024+00,
57fc00c2-6b3d-4f4e-ab3b-ee9923bbcf2b,318be448-2e24-4f6e-b4cd-4a524ad76c79,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 22:03:13.620578+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 22:03:13.620578+00,
34fc2e42-6783-42b5-9eaf-608216d07323,6d938c3c-7cae-4510-ba1b-2168c3ab437d,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 22:03:13.704964+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 22:03:13.704964+00,
b695d0a1-ed73-4dbb-bbe0-2b6ccf83542a,2b4ebbeb-7058-4a2c-9abe-322113e59f2b,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 23:23:39.275025+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 23:23:39.275025+00,
56024dbe-1214-4de9-91e9-0862b20e0db4,8cd894de-269f-421e-a06d-43c35b7c5eeb,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 23:31:31.456518+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 23:31:31.456518+00,
9b27a457-25af-4d96-b35b-1930340ce52f,61768f8a-0b2a-400a-858e-48e920970f71,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-24 23:33:17.023567+00,"{""fuente"": ""backfill""}","{""fuente"": ""backfill""}",2025-09-24 23:33:17.023567+00,
bf2fe0bc-6e38-495b-9f32-90aa40c64ae7,747c32c2-633c-4952-a65c-b33303b6393f,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:11:19.016758+00,{},"{""codigo"": ""TEC-VAL-250924191118"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 00:11:19.016758+00,
2138fd13-5cbe-4260-879f-cffdc037ea07,747c32c2-633c-4952-a65c-b33303b6393f,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:11:19.038028+00,{},"{""codigo"": ""TEC-VAL-250924191118"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 00:11:19.038028+00,
8814e586-32e0-43d5-b31c-49ab447c396a,1f115a81-bb11-4e19-9ab1-917d3b905673,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:11:38.984761+00,{},"{""codigo"": ""TEC-FIRMA-250924191138"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 00:11:38.984761+00,
10407027-837f-4baa-aa87-b37c6cc68177,1f115a81-bb11-4e19-9ab1-917d3b905673,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:11:39.004724+00,{},"{""codigo"": ""TEC-FIRMA-250924191138"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 00:11:39.004724+00,
fc787cd1-ff94-467e-91cd-ccf6196ad1e4,e8dd5756-34bb-4a32-993a-885e118c1996,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:23:24.021011+00,{},"{""codigo"": ""TEC-FIRMA-250924192323"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 00:23:24.021011+00,
9329424b-d4f9-4788-9cae-a5e853a04065,e8dd5756-34bb-4a32-993a-885e118c1996,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:23:24.041401+00,{},"{""codigo"": ""TEC-FIRMA-250924192323"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 00:23:24.041401+00,
9af82040-8e74-411c-b4c9-ff54e0889d59,dbd4f86f-8053-4db8-acaa-9d8f1affb7e6,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:30:04.360636+00,{},"{""codigo"": ""TEC-FIRMA-250924193004"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 00:30:04.360636+00,
6ddc8581-eee0-4641-b7c5-fb451585c0bc,dbd4f86f-8053-4db8-acaa-9d8f1affb7e6,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:30:04.383276+00,{},"{""codigo"": ""TEC-FIRMA-250924193004"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 00:30:04.383276+00,
78398d44-840d-442d-aa88-d29c5986ac8c,bef6fbcc-e198-472f-b13e-37348201a72f,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:51:55.85403+00,{},"{""codigo"": ""TEC-FIRMA-250924195155"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 00:51:55.85403+00,
52ff46fd-0704-4323-a57b-7fe0d7619e5f,bef6fbcc-e198-472f-b13e-37348201a72f,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:51:55.876161+00,{},"{""codigo"": ""TEC-FIRMA-250924195155"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 00:51:55.876161+00,
02fda2b3-1d87-4e0c-b226-d2b62d7b1ba6,f33e9398-586f-458d-bf70-002640ed394a,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:53:38.709708+00,{},"{""codigo"": ""TEC-FIRMA-250924195338"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 00:53:38.709708+00,
2dd041b3-ffca-461f-accd-dccde3a40bce,f33e9398-586f-458d-bf70-002640ed394a,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 00:53:38.730923+00,{},"{""codigo"": ""TEC-FIRMA-250924195338"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 00:53:38.730923+00,
5984e1f2-b4d3-4393-b6d8-5c2ef9999e84,58bdc42a-8d9a-4b31-8f5d-4dd9c6d81c7f,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 01:07:49.022242+00,{},"{""codigo"": ""TEC-FIRMA-250924200748"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 01:07:49.022242+00,
74335225-c75e-4da7-9d0a-9c2f6305e21f,58bdc42a-8d9a-4b31-8f5d-4dd9c6d81c7f,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 01:07:49.045749+00,{},"{""codigo"": ""TEC-FIRMA-250924200748"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 01:07:49.045749+00,
deb02a5f-5539-4e53-8a74-5c3c3c6a6424,b5a164b2-d703-4889-a59b-c271e0510c3f,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:00:22.320702+00,{},"{""codigo"": ""TEC-E2E-250925180022"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 23:00:22.31+00,
ab063624-ee9b-4528-9362-ca9f236f8bed,b5a164b2-d703-4889-a59b-c271e0510c3f,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:00:22.350522+00,{},"{""codigo"": ""TEC-E2E-250925180022"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 23:00:22.496+00,
0653207d-5aec-4b9a-8f6c-b5ea79567d32,3c242770-babc-480b-8ed9-5c0da041bf0f,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:15:23.446155+00,{},"{""codigo"": ""TEC-E2E-250925181523"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 23:15:23.443+00,
e838e951-cae7-4818-bee5-831fe8a14750,3c242770-babc-480b-8ed9-5c0da041bf0f,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:15:23.467478+00,{},"{""codigo"": ""TEC-E2E-250925181523"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 23:15:23.483+00,
0f9f9727-57ad-4b1f-9462-2bcb1099ce3c,c01d1c72-9f4d-49bf-aadb-d2bf214a3615,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:34:23.122331+00,{},"{""codigo"": ""TEC-E2E-250925183422"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 23:34:23.111+00,
68e89224-9d47-4f68-b5e0-32bd2cf5e650,c01d1c72-9f4d-49bf-aadb-d2bf214a3615,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:34:23.153046+00,{},"{""codigo"": ""TEC-E2E-250925183422"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 23:34:23.291+00,
68d03ab4-efa5-4a82-a1fe-47e5f5e1f713,d71cf621-02e5-4cea-ab4c-d1af007ebc48,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:37:25.497588+00,{},"{""codigo"": ""TEC-E2E-MAN-250925183725"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 23:37:25.494+00,
352a896e-8805-437f-8c8f-c81ceddfd0e7,d71cf621-02e5-4cea-ab4c-d1af007ebc48,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:37:25.516547+00,{},"{""codigo"": ""TEC-E2E-MAN-250925183725"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 23:37:25.531+00,
10d4edcb-c335-486a-baa5-7c7d708ba3c5,ebd4e00d-392f-430b-b6b4-7fd9146c2e25,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:37:27.147049+00,{},"{""codigo"": ""TEC-E2E-INS-250925183726"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 23:37:27.143+00,
7370b55c-8614-45ee-b898-cec6ff3238bd,ebd4e00d-392f-430b-b6b4-7fd9146c2e25,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:37:27.162436+00,{},"{""codigo"": ""TEC-E2E-INS-250925183726"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 23:37:27.176+00,
0a077098-f590-420c-81b6-b7d422391e8d,5aecc0af-208a-453f-8964-7d65a56d7c1a,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:47:33.693583+00,{},"{""codigo"": ""ORD-C-250925184733"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-25 23:47:33.69+00,
2ee5ad83-56fc-4e35-ad33-2fa132185d56,5aecc0af-208a-453f-8964-7d65a56d7c1a,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-25 23:47:33.712669+00,{},"{""codigo"": ""ORD-C-250925184733"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-25 23:47:33.727+00,
28e43556-1e84-4f04-ad99-6bd7964f8934,6cae5f19-5e37-442c-a720-238dfe50c256,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:11:09.463681+00,{},"{""codigo"": ""ORD-C-250925191109"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:11:09.461+00,
8fbda24e-f33e-4abc-b983-a5a043c17b2a,6cae5f19-5e37-442c-a720-238dfe50c256,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:11:09.52793+00,{},"{""codigo"": ""ORD-C-250925191109"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:11:09.543+00,
c44e264a-9511-4322-b55f-e174e0969725,e0b82ec8-b807-4b2b-8b2e-c6ed55a4c152,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:12:24.663966+00,{},"{""codigo"": ""ORD-C-250925191224"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:12:24.661+00,
f7117013-013c-436d-822a-dec81546fc7b,e0b82ec8-b807-4b2b-8b2e-c6ed55a4c152,cerrar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:12:24.726008+00,{},"{""codigo"": ""ORD-C-250925191224"", ""estado"": ""cerrada"", ""fuente"": ""trigger"", ""cierre_token"": null}",2025-09-26 00:12:24.74+00,
c0196db4-6d0d-4f7a-b697-bdc9e0fb2c76,08cc3cf1-f129-414a-a741-8bf135349201,iniciar,c1f2dd81-8f1c-477c-b7cd-580dd13916d3,2025-09-26 00:20:07.773146+00,{},"{""codigo"": ""TEC-E2E-250925192007"", ""estado"": ""en_progreso"", ""fuente"": ""trigger""}",2025-09-26 00:20:07.768+00,
